AccSpeciesID	AccSpeciesName	ObsNum	ObsGRNum	MeasNum	MeasGRNum	TraitNum
288074	Brachanthemum pulvinatum	2		2		2
408847	Brachanthemum sp	1		5		5
288075	Brachelyma subulatum	1		1		1
7947	Brachiaria adspersa	30		48		10
7948	Brachiaria advena	11		17		7
7949	Brachiaria albicoma	9		14		6
7950	Brachiaria ambigens	9		14		6
7951	Brachiaria antsirabensis	8		11		6
7952	Brachiaria argentea	10		15		6
7953	Brachiaria arida	10		15		6
7954	Brachiaria arizonica	16		21		6
7955	Brachiaria arrecta	23		43		12
7956	Brachiaria atrisola	10		15		6
7957	Brachiaria bemarivensis	11		17		8
7958	Brachiaria bovonei	14		21		9
7959	Brachiaria breviglumis	9		14		6
7961	Brachiaria brizantha	202	125	1014	754	100
7962	Brachiaria burmanica	9		14		6
7963	Brachiaria chusqueoides	12		17		7
408848	Brachiaria ciliaris	1		1		1
7964	Brachiaria ciliatissima	13		18		7
7966	Brachiaria comata	46		52		19
7967	Brachiaria coronifera	9		14		6
59899	Brachiaria decidua	10		15		6
7968	Brachiaria decumbens	97	32	184	85	25
7969	Brachiaria deflexa	144	105	677	606	46
7970	Brachiaria dictyoneura	37	2	70	16	26
7971	Brachiaria dimorpha	9		14		6
7972	Brachiaria distachya	17		36		13
7975	Brachiaria dura	14		20		8
7976	Brachiaria echinulata	17		22		6
7977	Brachiaria eminii	12		17		7
7978	Brachiaria epacridifolia	9		14		6
7979	Brachiaria erucaeformis	4		8		5
7980	Brachiaria eruciformis	33	5	61	16	27
7981	Brachiaria falcifera	9		14		6
7982	Brachiaria fasciculata	178		201		15
7983	Brachiaria foliosa	13		19		7
7984	Brachiaria fragrans	8		11		6
7985	Brachiaria fruticulosa	9		14		6
7986	Brachiaria fusiformis	9		14		6
7987	Brachiaria gilesii	12		18		8
7988	Brachiaria glomerata	27		36		17
7989	Brachiaria grossa	12		18		7
7990	Brachiaria holosericea	15	2	28	7	12
288076	Brachiaria horizontalis	1		1		1
7991	Brachiaria humbertiana	8		11		6
7992	Brachiaria humidicola	32	2	70	16	20
7993	Brachiaria jaliscana	9		14		6
7994	Brachiaria jubata	34		54		25
7995	Brachiaria kurzii	10		15		6
7996	Brachiaria lachnantha	9		14		6
288077	Brachiaria lactea	3		3		3
7997	Brachiaria laeta	9		13		7
7998	Brachiaria lata	34	7	57	19	25
7999	Brachiaria lateritica	9		14		6
8000	Brachiaria leandriana	9		14		6
8001	Brachiaria leersioides	36		45		24
8002	Brachiaria leucacrantha	10		15		6
8003	Brachiaria lindiensis	9		14		6
8004	Brachiaria longiflora	9		14		6
8005	Brachiaria lorentziana	13		19		7
8006	Brachiaria malacodes	18		26		9
8007	Brachiaria marlothii	12		18		7
8008	Brachiaria megastachya	10		28		11
8009	Brachiaria mesocoma	14		26		9
8010	Brachiaria meziana	9		14		6
8012	Brachiaria mollis	48		60		13
59890	Brachiaria multiculma	10		15		6
8013	Brachiaria munae	9		14		6
8014	Brachiaria mutica	99	14	301	61	85
8015	Brachiaria nana	9		14		6
209569	Brachiaria nigrodepta	1		1		1
8016	Brachiaria nigropedata	15		22		9
8017	Brachiaria nilagirica	9		14		6
8018	Brachiaria notochthona	11		16		6
8019	Brachiaria oblita	11		16		6
8020	Brachiaria occidentalis	10		15		6
8021	Brachiaria oligobrachiata	20		29		7
8022	Brachiaria ophryodes	9		14		6
8023	Brachiaria orthostachys	14		22		9
8024	Brachiaria ovalis	11		16		6
8026	Brachiaria paucispicata	22		27		6
8027	Brachiaria perrieri	8		11		6
8028	Brachiaria piligera	19	2	31	6	11
8029	Brachiaria plantaginea	49	2	94	7	18
8030	Brachiaria platynota	10		15		6
8031	Brachiaria platyphylla	29		131		57
8032	Brachiaria polyphylla	11	1	19	3	8
8033	Brachiaria praetervisa	27	2	48	10	14
8034	Brachiaria psammophila	14		21		10
8035	Brachiaria pseudodichotoma	9		14		6
8036	Brachiaria pubescens	9		14		6
8037	Brachiaria pubigera	15	3	52	11	32
8038	Brachiaria pungipes	10		15		6
8040	Brachiaria ramosa	44	2	153	9	55
8041	Brachiaria remota	9		14		6
8042	Brachiaria reptans	57		79		15
8045	Brachiaria ruziziensis	23	1	59	11	27
8046	Brachiaria scalaris	10		15		6
8047	Brachiaria schoenfelderi	15		23		9
8048	Brachiaria semiundulata	11		17		7
8050	Brachiaria serpens	8		11		6
8052	Brachiaria serrifolia	10		15		6
8053	Brachiaria stefaninii	9		14		6
8054	Brachiaria stigmatisata	23		28		17
8055	Brachiaria subquadripara	78	3	122	16	21
8056	Brachiaria subrostrata	8		11		6
8057	Brachiaria subulifolia	10		15		6
8058	Brachiaria tanimbarensis	9		14		6
8059	Brachiaria texana	31		42		12
8060	Brachiaria tsiafajavonensis	9		14		6
8062	Brachiaria umbellata	11		17		8
8063	Brachiaria umbratilis	9		14		6
408849	Brachiaria urochlooides	1		1		1
8064	Brachiaria urocoides	8		11		6
288078	Brachiaria uzondoiensis	3		3		3
8065	Brachiaria villosa	41		53		23
8066	Brachiaria whiteana	19		29		6
8069	Brachiaria xantholeuca	23		32		10
288079	Brachiolejeunea laxifolia	1				
209570	Brachionidium alpestre	5		7		3
288081	Brachionidium andreettae	3		3		3
288082	Brachionidium arethusa	3		3		3
288083	Brachionidium ballatrix	3		3		3
288084	Brachionidium brachycladum	2		2		2
288085	Brachionidium brevicaudatum	2		2		2
288086	Brachionidium calypso	3		3		3
288087	Brachionidium capillare	2		2		2
288088	Brachionidium carmeniae	3		3		3
209571	Brachionidium ciliolatum	6		8		3
288089	Brachionidium condorense	5		5		3
209572	Brachionidium cruziae	7		9		3
288090	Brachionidium dalstroemii	5		5		3
288091	Brachionidium deflexum	3		3		3
288092	Brachionidium dentatum	3		3		3
288093	Brachionidium diaphanum	2		2		2
288094	Brachionidium dodsonii	2		2		2
288095	Brachionidium dressleri	5		5		3
288096	Brachionidium ecuadorense	2		2		2
288097	Brachionidium elegans	3		3		3
209573	Brachionidium ephemerum	5		7		3
288098	Brachionidium escobarii	2		2		2
209574	Brachionidium filamentosum	6		8		2
209575	Brachionidium folsomii	9		11		3
288099	Brachionidium fornicatum	3		3		3
288100	Brachionidium furfuraceum	3		3		3
288101	Brachionidium galeatum	2		2		2
408850	Brachionidium gonzalesii	1		1		1
288102	Brachionidium gonzalesiorum	3		3		3
209576	Brachionidium haberi	8		10		3
209577	Brachionidium hirtzii	9		11		3
288103	Brachionidium imperiale	4		4		2
288104	Brachionidium ingramii	5		5		3
288105	Brachionidium inkaterrense	3		3		3
288106	Brachionidium jesupiae	5		5		3
288107	Brachionidium juliani	3		3		3
288108	Brachionidium kuhniarum	5		5		3
288109	Brachionidium lehmannii	5		5		3
288110	Brachionidium longicaudatum	2		2		2
288111	Brachionidium loxense	5		5		3
288112	Brachionidium lucanoideum	4		4		3
288113	Brachionidium machupicchuense	3		3		3
288114	Brachionidium meridense	2		2		2
209578	Brachionidium minusculum	5		7		3
209579	Brachionidium muscosum	6		8		2
288115	Brachionidium neblinense	2		2		2
288116	Brachionidium operosum	5		5		3
288117	Brachionidium parvifolium	3		3		3
288118	Brachionidium parvum	5		5		3
288119	Brachionidium peltarion	3		3		3
288120	Brachionidium pepe-portillae	3		3		3
288121	Brachionidium phalangiferum	2		2		2
288122	Brachionidium piuntzae	2		2		2
209580	Brachionidium polypodium	6		8		3
288123	Brachionidium portillae	5		5		3
288124	Brachionidium pteroglossum	5		5		3
288125	Brachionidium puraceense	2		2		2
288126	Brachionidium pusillum	4		4		3
288127	Brachionidium quatuor	3		3		3
288128	Brachionidium renzii	3		3		3
288129	Brachionidium restrepioides	3		3		3
288130	Brachionidium rugosum	5		5		3
288131	Brachionidium satyreum	3		3		3
288132	Brachionidium serratum	3		3		3
209581	Brachionidium sherringii	6		8		3
288133	Brachionidium simplex	2		2		2
408851	Brachionidium sp	1		1		1
288134	Brachionidium stellare	2		2		2
288135	Brachionidium syme-morrisii	3		3		3
288136	Brachionidium tetrapetalum	3		3		3
288137	Brachionidium tuberculatum	3		3		3
288138	Brachionidium uxorium	4		4		2
76806	Brachionidium valerioi	7		7		4
209582	Brachionidium vasquezii	5		7		3
288139	Brachionidium viridis	3		3		3
408852	Brachionidium yanachagaense	3		3		3
408853	Brachionidium yutajense	1		1		1
408854	Brachionidium zunagense	3		3		1
288142	Brachistus hunzikeri	9		9		1
209583	Brachistus nelsonii	20	1	32	5	11
408855	Brachistus stramonifolius	52		54		2
8071	Brachyachne ciliaris	14		21		9
8072	Brachyachne convergens	16	1	24	3	8
8079	Brachyachne tenella	12		18		7
288145	Brachyactis pubescens	2		2		2
408856	Brachyactis roylei	2		2		2
76808	Brachybotrys paridiformis	10	7	304	303	69
288147	Brachycereus nesioticus	6		6		3
8081	Brachychiton acerifolius	75	9	163	54	38
288148	Brachychiton acuminatus	1		1		1
288149	Brachychiton albidus	1		1		1
8082	Brachychiton australis	20	2	68	35	31
8083	Brachychiton bidwillii	13		20		8
8084	Brachychiton carruthersii	9		14		9
76809	Brachychiton chillagoensis	4		5		5
8085	Brachychiton collinus	12		18		8
8086	Brachychiton compactus	12		18		8
8087	Brachychiton discolor	99	2	131	14	20
8089	Brachychiton diversifolius	48	6	84	24	29
209587	Brachychiton diversifolius subsp. orientalis	7		8		2
59893	Brachychiton diversilobus	3		7		6
288150	Brachychiton garrawayae	1		1		1
288151	Brachychiton grandiflorus	1		1		1
8090	Brachychiton gregorii	19	2	28	6	14
288152	Brachychiton incanus	1		1		1
8091	Brachychiton megaphyllus	49	8	158	85	44
288153	Brachychiton muellerianus	1		1		1
8092	Brachychiton obtusilobus	12		19		9
209588	Brachychiton paradoxus	20	5	83	42	31
8095	Brachychiton populneus	176	61	1008	697	117
408857	Brachychiton populneus subsp. populneus	7		12		3
8096	Brachychiton rupestris	30	2	63	14	18
209589	Brachychiton scerifolium	3		3		3
8097	Brachychiton sp	73	16	105	41	34
288154	Brachychiton spectabilis	1		1		1
288155	Brachychiton tridentatus	1		1		1
288156	Brachychiton velutinosus	1		1		1
288157	Brachychiton viridiflorus	1		1		1
288158	Brachychiton viscidulus	2		3		3
288159	Brachychiton vitifolius	1		1		1
288160	Brachychiton xanthophyllus	1		1		1
8098	Brachychloa fragilis	16		22		10
8099	Brachychloa schiemanniana	16		22		10
8100	Brachyclados caespitosus	8	2	12	4	8
8101	Brachyclados lycioides	13	2	23	7	10
8102	Brachyclados megalanthus	8	1	18	5	10
408858	Brachycome sp	1		5		5
288161	Brachycorythis acuta	5		5		3
8105	Brachycorythis angolensis	39		46		26
288162	Brachycorythis basifoliata	5		5		3
8106	Brachycorythis buchananii	29		36		23
62364	Brachycorythis congoensis	30		37		23
8107	Brachycorythis conica	17		24		11
288163	Brachycorythis disoides	5		5		3
8108	Brachycorythis friesii	35		42		26
288164	Brachycorythis galeandra	5		5		3
288165	Brachycorythis helferi	5		5		3
288166	Brachycorythis henryi	5		5		3
288167	Brachycorythis iantha	5		5		3
8109	Brachycorythis inhambanensis	15		22		11
8110	Brachycorythis kalbreyeri	13		20		10
288168	Brachycorythis laotica	5		5		3
209593	Brachycorythis lastii	47		54		23
288169	Brachycorythis macowaniana	6		6		3
288170	Brachycorythis macrantha	5		5		3
8111	Brachycorythis mixta	14		21		11
288171	Brachycorythis neglecta	5		5		3
288172	Brachycorythis obcordata	5		5		3
8112	Brachycorythis ovata	38		45		26
288173	Brachycorythis paucifolia	5		5		3
288174	Brachycorythis peitawuensis	5		5		3
8113	Brachycorythis pilosa	14		21		11
8114	Brachycorythis pleistophylla	33		40		23
408859	Brachycorythis pleistophylla subsp. pleistophylla	13		13		12
8115	Brachycorythis pubescens	30		37		23
288175	Brachycorythis pumilio	47		47		20
8116	Brachycorythis rhodostachys	15		22		11
288176	Brachycorythis sceptrum	5		5		3
288177	Brachycorythis splendida	5		5		3
288178	Brachycorythis tanganyikensis	5		5		3
8117	Brachycorythis tenuior	16		23		11
288179	Brachycorythis thorelii	5		5		3
8118	Brachycorythis velutina	14		21		11
288180	Brachycorythis wightii	5		5		3
408860	Brachycorythis youngii	1		1		1
408861	Brachycylix sp	1		7		1
209594	Brachycylix vageleri	8		12		10
288182	Brachydontium olympicum	1		1		1
288183	Brachydontium trichodes	2		35		28
8119	Brachyelytrum aristosum	17	3	29	9	11
8120	Brachyelytrum erectum	26	3	49	9	19
8121	Brachyelytrum japonicum	9		14		6
408862	Brachyelytrum sp	1		1		1
288185	Brachyglottis adamsii	1		1		1
288186	Brachyglottis arborescens	1		1		1
408863	Brachyglottis baccharoides	9		16		7
8122	Brachyglottis bellidioides	22	10	208	72	60
408864	Brachyglottis brunonis	1		2		2
8123	Brachyglottis buchananii	17		26		10
76810	Brachyglottis compacta	1		1		1
288187	Brachyglottis huntii	1		1		1
408865	Brachyglottis kirkii	3		3		1
76811	Brachyglottis monroi	1		1		1
288188	Brachyglottis pentacopa	1		1		1
66099	Brachyglottis perdicioides	14		16		7
8124	Brachyglottis repanda	104	12	209	51	72
62365	Brachyglottis revoluta	23	2	66	27	24
64276	Brachyglottis rotundifolia	9		22		12
8125	Brachyglottis sciadophila	15	2	29	10	14
288189	Brachyglottis stewartiae	1		1		1
8126	Brachylaena discolor	47	17	187	129	41
288190	Brachylaena elliptica	4		4		3
288191	Brachylaena glabra	4		4		3
8127	Brachylaena huillensis	108	2	144	19	53
288192	Brachylaena ilicifolia	4		4		3
209595	Brachylaena merana	74		76		24
8129	Brachylaena microphylla	45		51		26
8130	Brachylaena neriifolia	67	17	271	205	49
288193	Brachylaena perrieri	4		5		4
8131	Brachylaena ramiflora	109	84	256	222	22
8132	Brachylaena rotundata	18		22		10
408866	Brachylaena sp	2		6		3
288194	Brachylaena stellulifera	3		3		2
288195	Brachylaena transvaalensis	4		4		3
288196	Brachylaena uniflora	4		4		3
408867	Brachyloma baxteri	3		3		2
288197	Brachyloma ciliatum	3		3		2
8133	Brachyloma daphnoides	51	11	125	55	22
408868	Brachyloma daphnoides subsp. daphnoides	36		38		7
209597	Brachyloma daphnoides subsp. glabrum	9		8		5
288198	Brachyloma delbi	1		1		1
288199	Brachyloma depressum	1		1		1
8134	Brachyloma ericoides	14		27		13
408869	Brachyloma ericoides subsp. ericoides	5		5		1
288200	Brachyloma geissoloma	1		1		1
288201	Brachyloma mogin	1		1		1
288202	Brachyloma nguba	1		1		1
288203	Brachyloma preissii	3		3		2
8135	Brachyloma saxicola	15		23		14
8136	Brachyloma scortechinii	10		16		10
8137	Brachyloma sp	28	21	80	68	16
288204	Brachymenium andersonii	1		1		1
288205	Brachymenium erectum	1		1		1
288206	Brachymenium klotzschii	1		1		1
288207	Brachymenium speciosum	1		1		1
288208	Brachymenium systylium	1		1		1
288209	Brachynema axillare	2		2		2
8138	Brachynema ramiflorum	44		45		25
209599	Brachyotum alpinum	14		16		3
209600	Brachyotum andreanum	18		20		3
209601	Brachyotum angustifolium	4		6		3
209602	Brachyotum azuayense	12		14		3
288210	Brachyotum barbeyanum	2		2		2
209603	Brachyotum benthamianum	16		18		3
209604	Brachyotum campanulare	24		26		3
209605	Brachyotum campii	8		10		3
288211	Brachyotum cernuum	2		2		2
209606	Brachyotum cogniauxii	4		6		3
209607	Brachyotum confertum	7		9		3
288212	Brachyotum coronatum	2		2		2
288213	Brachyotum cutervoanum	2		2		2
288214	Brachyotum ecuadorense	2		2		2
209608	Brachyotum fictum	4		6		3
209609	Brachyotum figueroae	5		7		3
209610	Brachyotum fraternum	4		6		3
288215	Brachyotum gleasonii	6		6		3
209611	Brachyotum gracilescens	12		14		3
209612	Brachyotum grisebachii	11		13		3
209613	Brachyotum harlingii	8		10		3
288216	Brachyotum huancavelicae	2		2		2
209614	Brachyotum incrassatum	5		7		2
288217	Brachyotum intermedium	2		2		2
209615	Brachyotum jamesonii	12		14		3
209616	Brachyotum johannes-julii	4		6		2
209617	Brachyotum ledifolium	101		103		3
209618	Brachyotum lindenii	37		39		3
209619	Brachyotum longisepalum	5		7		3
288218	Brachyotum lutescens	2		2		2
288219	Brachyotum lycopodioides	2		2		2
288220	Brachyotum lymphatum	2		2		2
209620	Brachyotum markgrafii	5		7		3
288221	Brachyotum maximowiczii	2		2		2
76813	Brachyotum microdon	39		41		4
288222	Brachyotum multinervium	2		2		2
288223	Brachyotum multituberculatum	2		2		2
209621	Brachyotum naudinii	15		17		3
209622	Brachyotum nutans	4		6		3
288225	Brachyotum parvifolium	2		2		2
209623	Brachyotum quinquenerve	11		13		3
209624	Brachyotum radula	5		7		3
209625	Brachyotum rosmarinifolium	5		7		3
209626	Brachyotum rostratum	21		23		3
209627	Brachyotum rotundifolium	6	1	24	6	14
209628	Brachyotum rugosum	8		10		3
209629	Brachyotum russatum	4		6		2
209630	Brachyotum sanguinolentum	16		18		3
288226	Brachyotum sertulatum	1		1		1
8139	Brachyotum sp	41		43		20
288227	Brachyotum strigosum	4		4		3
209631	Brachyotum trichocalyx	5		7		3
288228	Brachyotum tyrianthinum	2		2		2
288229	Brachyotum uribei	2		2		2
288230	Brachyotum virescens	2		2		2
209632	Brachyotum weberbaueri	4		6		3
408870	Brachypeza archytas	3		3		1
408871	Brachypeza cladostachya	3		3		3
76814	Brachypeza indusiata	4		4		2
408872	Brachypeza koeteiensis	3		3		1
408873	Brachypeza laotica	3		3		1
408874	Brachypeza minimipes	3		3		1
408875	Brachypeza pallida	4		4		4
408876	Brachypeza semiteretifolia	3		3		3
408877	Brachypeza simondiana	3		3		3
408878	Brachypeza stenoglottis	3		3		1
408879	Brachypeza unguiculata	3		3		3
76815	Brachypeza zamboangensis	4		4		2
408880	Brachypodium andinum	1		1		1
408881	Brachypodium andreanum	1		1		1
209633	Brachypodium arbusculum	10		15		6
8140	Brachypodium bolusii	9		14		6
408882	Brachypodium chinensis	1		1		1
408883	Brachypodium dalmaticum	1		1		1
8141	Brachypodium distachyon	421	320	1006	779	100
408884	Brachypodium festuca	1		1		1
8142	Brachypodium firmifolium	8		11		6
8143	Brachypodium flexum	20		27		13
8144	Brachypodium humbertianum	9		14		6
8145	Brachypodium kawakamii	9		14		6
8146	Brachypodium kotschyi	8		11		6
408885	Brachypodium luzoniense	1		1		1
8147	Brachypodium madagascariense	8		11		6
408886	Brachypodium madagascariensis	1		1		1
408887	Brachypodium mercieri	1		1		1
8148	Brachypodium mexicanum	23		28		6
8149	Brachypodium perrieri	8		11		6
8150	Brachypodium phoenicoides	160	69	539	336	110
8151	Brachypodium pinnatum	1096	193	3292	1069	238
408888	Brachypodium pinnatum subsp. pinnatum	143		324		24
8153	Brachypodium pringlei	9		14		6
8154	Brachypodium retusum	305	245	1587	1461	81
408889	Brachypodium sp	2		6		5
8156	Brachypodium sylvaticum	762	147	1869	790	196
209635	Brachypodium sylvaticum subsp. sylvaticum	6		15		13
408890	Brachypodium unicloides	1		1		1
288234	Brachyscias verecundus	4		4		3
8157	Brachyscome aculeata	25		24		12
288235	Brachyscome angustifolia	2		5		5
209636	Brachyscome angustifolia var. angustifolia	9		8		5
209637	Brachyscome angustifolia var. heterophylla	12		8		5
66100	Brachyscome ascendens	5		8		6
288236	Brachyscome barkerae	2		3		3
288237	Brachyscome basaltica	4		7		5
209638	Brachyscome basaltica var. gracilis	2		2		1
288238	Brachyscome bellidioides	3	1	29	27	24
288239	Brachyscome blackii	3		3		2
408891	Brachyscome breviscapis	3		4		3
408892	Brachyscome campylocarpa	1		2		2
8159	Brachyscome cardiocarpa	14		21		10
288240	Brachyscome cheilocarpa	2		2		2
66102	Brachyscome chrysoglossa	6		6		4
8160	Brachyscome ciliaris	41	8	109	59	41
209639	Brachyscome ciliaris var. ciliaris	5		8		2
209640	Brachyscome ciliaris var. lanuginosa	20	3	56	33	26
8161	Brachyscome ciliocarpa	22	4	68	41	36
8162	Brachyscome cuneifolia	18		26		10
8163	Brachyscome curvicarpa	29	7	82	52	37
8164	Brachyscome debilis	15		20		11
8165	Brachyscome decipiens	54	40	63	42	19
288241	Brachyscome dichromosomatica	4		4		3
288242	Brachyscome dissectifolia	1		1		1
66103	Brachyscome diversifolia	10		16		8
288243	Brachyscome eriogona	7		8		5
66104	Brachyscome exilis	11		15		9
288244	Brachyscome eyrensis	2		2		2
408893	Brachyscome foliosa	2	1	5	3	4
288245	Brachyscome formosa	1		1		1
288246	Brachyscome glandulosa	2		2		2
8167	Brachyscome goniocarpa	19		18		11
8168	Brachyscome gracilis	16		20		12
408894	Brachyscome graminea	7		9		4
288247	Brachyscome halophila	2		2		2
8170	Brachyscome iberidifolia	36	3	115	48	41
8171	Brachyscome latisquamea	16		23		10
8172	Brachyscome lineariloba	36	5	81	43	36
102595	Brachyscome linearis	1		1		1
66105	Brachyscome melanocarpa	13		20		8
288248	Brachyscome microcarpa	1		1		1
66106	Brachyscome muelleri	7		11		7
288249	Brachyscome muelleroides	5		6		5
